seg_id,order,text,meta_n,delus_n,words,meta_score,delus_score,paranoid_meta,prev_delus
s011,11,"recollections and by means of divine rays—borrowed for this purpose, so to speak—obtain knowledge about the conditions of persons still living on earth in whom they were interested, their relatives, friends, etc., and probably even help raise them up after death to attain to the state of Blessedness. But the souls' own happiness was not clouded by learning of their relatives' unhappy state on earth. For although the souls could retain the memory of their own human past, they could not for any length of time retain new impressions which they received as souls. This natural tendency of souls to forget would soon have erased any new adverse impressions. There were gradations within the state of Blessedness according to the staying power which nerves concerned had achieved in their human life, and probably also according to the number of nerves which were deemed worthy of being raised to heaven. The male state of Blessedness was superior to the female state; the latter seems to have consisted mainly in an uninterrupted feeling of voluptuousness. Further, the soul of a Goethe, a Bismarck, etc., is likely to have retained its self-consciousness (knowledge of its own identity) for centuries, while the soul of a child which died young, might only have preserved it for the same number of years as it had lived. It was granted to no human soul to remain aware for all eternity of having been this or that human being. It was rather the ultimate destiny of all souls to merge with other souls, and integrate into higher entities, remaining aware only of being part of God (""forecourts of heaven""). This shows that they did not perish—as far as this goes souls were granted eternal existence—it was a continued life but with a different awareness. Only a narrowminded person would find this an imperfection in the state of Blessedness—compared with personal immortality in the sense of the Christian religion. What purpose could it have served the soul to remember the name it once bore among men and its earlier personal relationships, when not only its",0,25,352,0,71.02272727272728,0,67.41573033707866
s012,12,"children and grandchildren had long since gone to eternal rest, but numerous other generations had gone to their graves as well, and perhaps even the nation to which it once belonged had been struck off the roll of living nations. Thus while still in Flechsig's Asylum I became acquainted with rays—that is to say complexes of blessed human souls merged into higher entities—^belonging to the old Judaism (""Jehovah rays""), the old Persians (""Zoroaster rays""] and the old Germans (""Thor and Odin rays"") among which certainly not a single soul remained with any awareness of the name under which it had belonged to one or other of these peoples thousands of years ago."" God Himself dwelt above the ""forecourts of heaven""; He was also called the ""posterior realms of God"" in contradistinction to these ""anterior realms of God."" The posterior realms of God were (and still are) subject to a peculiar division, a lower God (Ariman) and upper God (Ormuzd) being distinguished. I know nothing more about the further significance of this partition,'^ except that the lower God (Ariman) seems to have felt attracted to nations of originally brunette race (the Semites) and the upper God to nations of originally blond race (the Aryan peoples). It is significant that a hint of this division is found in the religious notions of many peoples. Identical with Ormuzd are Balder of the Germans, Bielebog (the white God) or Swantewit of the Slavs, Poseidon of the Greeks and Neptune of the Romans; identical with Ariman are",2,16,255,7.8431372549019605,62.745098039215684,492.1184159938485,71.02272727272728
s013,13,"Wodan (Odin) of the Germans, Czernebog (the black God) of the Slavs, Zeus of the Greeks and Jupiter of the Romans. I first heard of the lower and the upper God as Ariman and Ormuzd from the voices that talk to me at the beginning of July 1894 (perhaps at the end of my first week in this Asylum); since then I have heard these names daily."" This date coincided with the depletion of the anterior realms of God with which I had previously been in contact (perhaps from the middle of March 1894). The above picture of the nature of God and the continued existence of the human soul after death differs markedly in some respects from the Christian views on these matters. It seems to me that a comparison between the two can only favor the former. God was not omniscient and omnipresent in the sense that He continuously saw inside every individual living person, perceived every feeling of his nerves, that is to say at all times ""tried his heart and reins."" But there was no need for this because after death the nerves of human beings with all the impressions they had received during life lay bare before God's eye, so that an unfailingly just judgment could be reached as to whether they were worthy of being received into the realms of heaven. In any case it was always possible for God to get to know the inner person through nerve-contact, whenever the need arose. On the other hand the picture I have drawn lacks any of the features of severity, of purposeless cruelty imprinted on some of the notions of the Christian and in a",1,13,282,3.5460992907801416,46.09929078014184,163.4726623409285,62.745098039215684
s014,14,"still greater degree on those of other religions. The whole Order of the World therefore appears as a ""miraculous structure,'"""" the suhlimity of which surpasses in my opinion all conceptions which in the course of history men and peoples have developed about their relation to God. 32",0,2,47,0,42.5531914893617,0,46.09929078014184
s015,15,"THIS ""MIRACULOUS STRUCTURE"" has recently suffered a rent, intimately connected with my personal fate. But it is impossible even for me to present the deeper connections in a way which human understanding can fully grasp. My personal experiences enable me to lift the veil only partially,the rest is intuition and conjecture. I want to say by way of introduction that the leading roles in the genesis of this development, the first beginnings of which go back perhaps as far as the eighteenth century, were played on the one hand by the names of Flechsig and Schreber (probably not specifying any individual member of these families), and on the other by the concept of soul murder. To start with the latter: the idea is widespread in the folklore and poetry of all peoples that it is somehow possible to take possession of another person's soul in order to prolong one's life at another soul's expense, or to secure some other advantages which outlast death. One has only to think for example of Goethe's Faust, Lord Byron's Manfred, Weber's 33",0,3,185,0,16.216216216216218,0,42.5531914893617
s016,16,"Frieschütz, etc. Commonly, however, the main role is supposed to be played by the Devil, who entices a human being into selling his soul to him by means of a drop of blood, etc. for some worldly advantages; yet it is difficult to see what the Devil was to do with a soul so caught, if one is not to assume that torturing a soul as an end in itself gave the Devil special pleasure. Although the latter idea must be relegated to the realm of fable because the Devil as a power inimical to God does not exist at all according to the above, yet the wide dissemination of the legend motif of soul murder or soul theft gives food for thought; it is hardly likely that such ideas could have been formed by so many peoples without any basis in fact. The voices which talk to me have daily stressed ever since the beginning of my contact with God (mid-March 1894) the fact that the crisis that broke upon the realms of God was caused by somebody having committed soul muidei-, at first Flechsig was named as the instigator of soul murder but of recent times in an attempt to reverse the facts I myself have been ""represented"" as the one who had committed soul murder. I therefore concluded that at one time something had happened between perhaps earlier generations of the Flechsig and Schreber families which amounted to soul murder; in the same way as through further developments, at the time when my nervous illness seemed almost incurable, I gained the conviction that soul murder had been attempted on me by somebody, albeit unsuccessfully. L'appetit vient en mangeant: it is therefore quite possible that after the first, more soul murders were committed on the souls of other people. I will leave open the question whether the first soul murder was really the moral responsibility of a human being; much of this remains mysterious. Originally perhaps it was a battle arising out of jealousy between souls already departed from life. Both the Flechsigs and the Schrebers",1,19,350,2.857142857142857,54.285714285714285,155.10204081632654,16.216216216216218
s017,17,"Crisis in God's realms? . . . belonged, it was said, to ""the highest nobility of heaven""; the Schrebers had the particular title ""Margraves of Tuscany and Tasmania,"" according to the souls' habit of adorning themselves with high-sounding worldly titles from a kind of personal vanity. Several names of both families are concerned: of the Flechsigs particularly Abraham Fürchtegott Flechsig, Professor Paul Theodor Flechsig, and a Daniel Fürchtegott Flechsig; the latter lived towards the end of the eighteenth century and was said to have been an ""Assistant Devil"" because of something that had happened in the nature of a soul murder. However that may be, it is certain that I was in contact for some time with the nerves of Professor Paul Theodor Flechsig and of Daniel Fürchtegott Flechsig (whether with the former also in his quality as a soul?) and had parts of their souls in my body. The soul of Daniel Fürchtegott Flechsig vanished years ago (flitted away); part at least of Professor Paul Theodor Flechsig's soul (i.e. a certain number of nerves originally with the consciousness of Professor Paul Theodor Flechsig's identity, which however in the meantime had become very much reduced) still exists as a ""tested soul"" in heaven. The only knowledge I possess of the Flechsig family tree comes from what was said by the voices that talk to me; it would therefore be interesting to find out whether there had actually been a Daniel Fürchtegott Flechsig and an Abraham Fürchtegott Flechsig among the forebears of the present Professor Flechsig. I presume that at one time a bearer of the name Flechsig— a human being carrying that name—succeeded in abusing nerve-contact granted him for the purpose of divine inspiration or some other reasons, in order to retain his hold on the divine rays. This is naturally only an hypothesis, but as in scientific research it has to be adhered to until a better explanation for the events under investigation is found. It seems very probable that contact with divine nerves was granted to a person who",3,21,345,8.695652173913043,60.869565217391305,529.3005671077505,54.285714285714285
s018,18,"specialized in nervous illnesses, partly because he would be expected to be a highly intellectual person, partly because everything concerning human nerves must be of particular interest to God, starting with His instinctive knowledge that an increase of nervousness among men could endanger His realms. Asylums for the mentally ill were therefore called in the basic language ""God's Nerve-Institutes."" If the above-mentioned Daniel Fürchtegott Flechsig was the first to offend against the Order of the World by abusing contact with divine nerves, this would not be contradicted absolutely by the same man being called a Country Clergyman by the voices that talk to me, because at the time when Daniel Fürchtegott Flechsig was supposed to have lived—in the eighteenth century about the time of Frederick the Great""*—public Asylums for the insane were not yet in existence. One would therefore have to imagine that such a person, engaged in the practice of nervous diseases—having perhaps another profession besides—believed he had at some time seen miraculous visions in a dream and experienced miraculous things, which he felt an urge to investigate further, either out of ordinary human curiosity or keen scientific interest. He need not necessarily have known at the outset that he was in direct or indirect contact with God. He may have tried to recall these dream visions in subsequent nights and so have discovered that they really did return during sleep in the",1,10,241,4.149377593360996,41.49377593360996,172.17334412286291,60.869565217391305
s019,19,"Crisis in God's realms? . . . same or perhaps slightly different form supplementing the earlier information. Naturally interest was heightened particularly as the dreamer may have learnt that these communications came from his own forebears, who lately had been outstripped in some way or other by members of the Schreber family. He may then have tried to influence the nerves of his contemporaries by exerting his will power after the fashion of thought readers—such as Cumberland, etc.—and he may thus have found that this was possible to a certain extent. He may have resisted breaking off the contact into which divine rays had directly or indirectly entered with him, or made it dependent on conditions which could not be denied him, considering the souls' natural weakness of character compared with that of living men, and in any case it was not thought possible to keep up permanent nerve-contact with a single human being. One can imagine that in this way something like a conspiracy may have arisen between such a person and the elements of the anterior realms of God to the detriment of the Schreber race, perhaps in the direction of denying them offspring or possibly only of denying them choice of those professions which would lead to closer relations with God such as that of a nerve specialist. In view of what was said above about the constitution of the realms of God and the (limited) omnipresence of God, such events need not necessarily have come to the knowledge of the posterior realms of God immediately. The conspirators— to retain this expression—perhaps succeeded in silencing possible scruples about allowing nerve-contact to be made with members of the Schreber family in an unguarded moment such as occurs sometime in everybody's life, in order also to convince the next higher instance of the hierarchy of God's realms that one Schreber soul more or less did not matter in the face of danger threatening the very existence of the 37",1,17,335,2.985074626865672,50.74626865671642,151.4813989752729,41.49377593360996
s020,20,"realms of God."" In this v>ray it may have come about that one did not im.mediately and resolutely oppose efforts inspired by ambition and lust for power, which could possibly lead to soul murder—if such a thing exist—that is to say to the surrender of a soul to another person perhaps for prolonging earthly life, for appropriating his mental powers, for attaining a kind of personal immunity or some other advantage. On the other hand one may have underrated the danger even for the realms of God which this entailed. One felt so possessed of immense power that the possibility of one single human being ever becoming a danger to God Himself was not taken into consideration. I have in fact not the least doubt from what I later learned and experienced of God's miraculous power that God— provided that conditions in accordance with the Order of the World prevailed—would at any time have been able to annihilate an embarrassing human being by sending him a fatal illness or striking him with lightning. Perhaps one did not think it necessary to proceed immediately with the most drastic measures against the presumed soul murderer, while his trespass consisted at first only of abuse of contact with divine nerves, and the eventuality of soul murder seemed remote, and if the person's merit and moral conduct were such that it seemed unlikely that it would come to such an extremity. Apart from these hints I cannot enlarge on the essential nature of soul murder or, so to speak, its technique. One might only add (the passage which follows is unfit for publication). I am sure that the person, whether it was the present Professor Flechsig or one of his forebears, who",1,14,295,3.389830508474576,47.45762711864407,160.87331226659006,50.74626865671642
s021,21,"Crisis in God's realms? . . . must take the blame for being the original instigator of ""soul murders,"" must have had some notion of the supernatural matters which I have now come to know, although he certainly did not penetrate to a deeper knowledge of God and the Order of the World. It is inconceivable that anybody who has won a profound faith in God and the certainty that in any case he is definitely guaranteed a state of Blessedness commensurate with the purity of his nerves should think of violating other people's souls. It is equally unlikely that this should have happened in the case of a person who could be called religious if only in the sense of our positive religion. I do not know what the present Professor Flechsig's attitude to religious matters was or is. Should he be or have been, a doubter, as so many others are today, he could not be blamed, least of all by myself who, I must confess, belonged to that category myself until divine revelation taught me better. Whoever has taken the trouble of reading the above attentively may spontaneously have thought that God Himself must have been or be in a precarious position, if the conduct of a single human being could endanger Him in any way and if even He Himself, if only in lower instances,"" could be enticed into a kind of conspiracy against human beings who are",6,11,242,24.793388429752067,45.45454545454545,1126.9722013523667,47.45762711864407
s022,22,"fundamentally innocent. Such an objection may not be altogether unjustified but I must not omit to add that my own faith in the grandeur and sublimity of God and the Order of the World was not shaken. Not even God Himself is or was a being of such absolute perfection as most religions attribute to Him. The power of attraction, this even to me unfathomable law, according to which rays and nerves mutually attract one another, harbors a kernel of danger for the realms of God; this forms perhaps the basis of the Germanic saga of the Twilight of the Gods. Growing nervousness among mankind could and can increase these dangers considerably. God, as already mentioned, saw living human beings only from without} as a rule His omnipresence and omniscience did not extend within living man. Even God's eternal love existed only for creation as a whole. As soon as there is a clash of interests with individual human beings or nations (Sodom and Gomorrah for instance!) perhaps even with the whole population of a planet (through an increase of nervousness or immorality), the instinct of selfpreservation must be aroused in God as in every other living being. Ultimately that of course is perfect which serves its own particular purpose, even if human imagination could picture a still more ideal condition.™ This purpose was nevertheless achieved: for God eternal joy at His creation, for human",2,12,236,8.474576271186441,50.84745762711865,430.91065785693775,45.45454545454545
s023,23,"Crisis in God's realms? . . . beings the joy of life during their earthly existence, and after death the greatest happiness, the state of Blessedness. It is quite unthinkable that God would have denied any single human being his share in the state of Blessedness as every increase o£ the ""forecourts of heaven"" could only serve to increase His own power and strengthen His defenses against the dangers of His approaching mankind. No clash of interests between God and individual human beings could arise as long as the latter behaved according to the Order of the World. If despite this such a clash of interests arose in my case because of supposed soul murder, this can only be due to such a marvelous concatination of events^' as probably never before happened in the history of the world, and I hope will never happen again. Even in such an exttaoidinary case the Order of the World carries its own remedies for healing the wounds inflicted upon it; the remedy is Eternity. Whilst I had earlier (for about two years) believed I had to assume and was forced by my experiences to assume, that if God were permanently tied to my person, all creation on earth would have to perish with the exception of some play-with-miracles in my immediate surroundings, I have had reason lately to modify this idea considerably. Some people were made very unhappy; I may say that I myself lived through cruel times and endured bitter sufferings. On the other hand six years of uninterrupted influx of God's nerves into my body has led to the total loss of all the states of Blessedness which had accumulated until then and made it impossible for the time being to renew them; the state of Blessedness is so to speak suspended and all human beings who have since died or will die can for the time being not attain to it. For God's nerves also it is unpleasant and against 4i",0,15,333,0,45.04504504504504,0,50.84745762711865
s024,24,"their will to enter into my body, shown by the continual cries for help which I daily hear in the sky from those parts of the nerves which have become separated from the total mass of nerves. All these losses can however be made good again insofar as an Eternity exists, even though total restoration of the previous state may take thousands of years.",0,4,64,0,62.5,0,45.04504504504504
s025,25,"Personal experiences during the first and the beginning of the second nervous illness I COME NOW to my personal fortunes during the two nervous illnesses which I have suffered. I have twice had a nervous illness, each time in consequence of mental overstrain; the first (while Chairman of the County Court of Chemnitz | was occasioned by my candidature for parliament, the second by the extraordinary burden of work on taking up office as President of the Senate of a Court of Appeal in Dresden, to which I had been newly appointed. The first of the two illnesses commenced in the autumn of 1884 and was fully cured at the end of 1885, so that I was able to resume work as Chairman of the County Court at Leipzig to which I had in the meantime been transferred on 1st January 1886. The second nervous illness began in October 1893 and still continues. I spent the greater part of both illnesses in the Psychiatric Clinic of the University of Leipzig under the Directorship of Professor Flechsig, the first time from early December 1884 to the beginning of June 1885, the second time from about the middle of November 1893 till about the middle",0,0,202,0,0,0,62.5
s026,26,"Personal experiences during the first . . of June 1894. In each case when first I entered the Asylum I had not the faintest idea of an antagonism existing between the Schreber and Flechsig families, nor of the supernatural matters of which I have treated in the preceding chapters. The first illness passed without any occurrences bordering on the supernatural, and while it lasted I had on the whole only favorable impressions of Professor Flechsig's methods of treatment. Some mistakes may have been made. Even in the course of that illness I was and still am of the opinion that white lies, which a nerve specialist may perhaps not be able to dispense with altogether in the case of some mental patients, but which he must nevertheless employ only with the greatest circumspection, were hardly ever appropriate in my case, for he must soon have realized that in me he was dealing with a human being of high intellect, of uncommon keenness of understanding and acute powers of observation. Yet I could only consider it a white lie when, for instance. Professor Flechsig wanted to put down my illness solely to poisoning with potassium bromide, for which Dr. R. in S., in whose care I had been before, was to be blamed. I believe I could have been more rapidly cured of certain hypochondriacal ideas with which I was preoccupied at the time, particularly concern over loss of weight, if I had been allowed to operate the scales which served to weigh patients a few times myself; the scales used in the University Clinic at the time were of a peculiar construction unfamiliar to me. All the same these are only minor points on which I place little importance; perhaps it is unreasonable to expect the Director of a big Asylum with hundreds of patients to concern himself in such detail with the mental state of a single patient. The main point was that I was eventually cured (after a prolonged convalescence), and therefore I had at the time no reason to be other than most grateful to Professor Flechsig; I gave this special expression by a subsequent visit and in my opinion an adequate honorarium. My",5,1,366,13.66120218579235,2.73224043715847,37.325689032219536,0
s027,27,"wife felt even more sincere gratitude and worshiped Professor Flechsig as the man who had restored her husband to her; for this reason she kept his picture on her desk for many years. After recovering from my first illness I spent eight years with my wife, on the whole quite happy ones, rich also in outward honors and marred only from time to time by the repeated disappointment of our hope of being blessed with children. In June 1893 I was informed (in the first place by the Minister of Justice, Dr. Schurig in person) of my impending appointment as Senatspiäsident to the Superior Court in Dresden. During this time I had several dreams to which I did not then attribute any particular significance, and which I would even today disregard as the proverb says ""Dreams are mere shadows,"" had my experience in the meantime not made me think of the possibility at least of their being connected with the contact which had been made with me by divine nerves. I dreamt several times that my former nervous illness had returned; naturally I was as unhappy about this in the dream, as I felt happy on waking that it had only been a dream. Furthermore, one morning while still in bed (whether still half asleep or already awake I cannot remember), I had a feeling which, thinking about it later when fully awake, struck me as highly peculiar. It was the idea that it really must be rather pleasant to be a woman succumbing to intercourse. This idea was so foreign to my whole nature that I may say I would have rejected it with indignation if fully awake; from what I have experienced since I cannot exclude the possibility that some external influences were at work to implant this idea in me. On the 1st of October 1893 I took up office as Senatspräsident to the Superior Court in Dresden. I have already mentioned the heavy burden of work I found there. I was driven, maybe by personal ambition, but certainly also in the interests of the office, to achieve first of all the necessary respect among",2,3,358,5.58659217877095,8.379888268156424,46.81501825785712,2.73224043715847
